VEHICLE_KEY,DRIVER_KEY,COLLISION_INDEX,VEHICLE_REFERENCE,ENGINE_CAPACITY_CC,AGE_OF_VEHICLE,VEHICLE_COUNT
65,49,2024552400716,2,2402,23,1
89,95,2024041454233,2,1995,4,1
160,52,2024010536552,1,-1,-1,1
210,38,2024461456170,1,1995,3,1
205,95,2024631399708,1,2198,13,1
211,55,2024552400507,1,2402,18,1
207,52,202460Q162077,2,1995,2,1
212,41,2024501504557,2,1995,1,1
90,59,2024411563296,1,2402,16,1
207,67,2024430551536,2,1995,2,1
207,44,2024302400368,1,2198,12,1
209,95,2024451432753,5,2198,16,1
207,44,2024221509856,1,2198,9,1
210,13,2024010534533,1,1995,5,1
207,44,2024010509362,2,1995,1,1
210,38,202417L211124,2,1995,3,1
210,44,2024211483921,1,1995,3,1
212,50,2024311396952,3,2198,13,1
210,50,2024501504569,1,2198,11,1
210,47,2024610049624,2,2402,16,1
207,51,2024010517278,1,2198,9,1
209,59,2024041420370,2,2198,18,1
213,49,2024010544399,2,2198,14,1
204,46,2024552400756,1,1995,5,1
211,54,2024471455982,1,2198,11,1
207,44,2024010523590,1,1995,3,1
207,48,2024471400332,2,2198,11,1
212,52,2024440254322,2,1995,5,1
87,52,2024340NN1662,2,2198,7,1
211,49,2024461472201,1,2198,15,1
207,61,2024041524498,2,1995,0,1
209,95,2024522402567,2,2198,12,1
212,55,2024101424138,2,2198,14,1
210,48,2024461489274,1,2198,10,1
207,59,2024131404973,1,1995,3,1
207,46,2024161412325,1,2198,14,1
209,42,2024471437537,2,1995,7,1
210,44,2024351472369,1,1995,0,1
209,95,2024421476713,2,2402,24,1
207,53,2024221510359,1,1995,0,1
205,50,2024411536244,1,1995,3,1
206,44,2024010512318,1,-1,1,1
210,95,2024061525981,2,2198,12,1
209,44,2024311421093,1,2198,9,1
204,49,2024010503662,1,2402,12,1
210,47,2024010528415,2,1995,5,1
204,47,2024622400111,1,1995,7,1
211,50,2024010568799,2,1995,6,1
207,45,2024061433724,1,1995,3,1
212,50,2024041432746,3,1995,5,1
212,41,2024010542246,2,-1,2,1
209,95,2024411477757,3,2198,13,1
212,47,2024411441024,2,1995,7,1
206,50,2024531519871,3,2198,12,1
211,55,2024631526755,1,1998,23,1
207,44,2024010519351,1,1995,3,1
207,61,2024440188247,1,2198,17,1
211,65,2024052401508,1,1995,6,1
207,43,2024010518766,2,1995,3,1
212,44,2024411527740,1,1995,2,1
205,67,2024421498538,1,2402,14,1
209,95,2024061488790,3,1995,3,1
211,47,2024991521583,3,2198,8,1
207,41,2024122400764,2,1995,2,1
207,59,2024010543132,1,1995,4,1
210,41,2024991444358,2,1995,3,1
207,46,2024010500828,1,2402,18,1
212,52,2024010539395,2,2402,13,1
68,53,2024991432069,3,-1,-1,1
207,44,2024631411271,1,1995,2,1
161,95,2024401427621,1,-1,-1,1
211,44,2024461464209,1,-1,1,1
212,49,2024411476411,1,2198,9,1
210,44,2024122400350,1,1995,1,1
211,46,2024547276924,2,2402,18,1
204,93,2024552400421,1,2198,16,1
205,6,2024071081536,1,1995,0,1
208,67,2024471526353,2,1995,0,1
210,18,2024131419233,1,2198,12,1
207,41,2024351458341,2,2198,11,1
209,95,2024991511348,3,2198,12,1
211,67,2024201437692,1,1995,6,1
207,62,2024010515715,1,-1,1,1
204,95,2024010518557,1,-1,1,1
212,53,2024351442496,1,2198,8,1
87,47,2024440289624,1,2198,9,1
207,47,2024411420186,2,1995,2,1
205,49,2024522401838,2,2198,16,1
210,52,2024070638101,1,-1,-1,1
210,46,2024351538060,2,1995,2,1
165,95,2024061430219,2,1993,35,1
209,95,2024161418251,2,1995,2,1
91,59,2024471425586,1,1995,2,1
210,55,2024471395617,2,2198,12,1
66,50,2024351449845,1,-1,-1,1
209,95,2024421484852,3,1995,3,1
87,62,2024010549631,1,1995,3,1
207,47,2024361500748,1,2198,17,1
209,95,2024010517672,2,1995,5,1
204,50,2024010510952,1,1995,7,1
210,55,2024361414657,1,2198,18,1
210,54,2024221510211,1,2198,14,1
210,44,2024041468608,1,2198,9,1
210,49,2024231535070,2,1995,3,1
209,95,2024340WN3202,3,2198,8,1
213,39,2024211500018,2,2198,8,1
59,87,2024010545153,2,-1,-1,1
209,65,2024070986255,1,1995,3,1
210,44,2024010494817,2,1995,5,1
212,48,2024302400737,2,1995,6,1
207,47,2024622400146,1,-1,1,1
209,95,2024010507126,3,1998,19,1
210,53,2024231478752,4,1995,4,1
209,95,2024041514923,2,2402,12,1
211,48,2024991488617,1,1995,2,1
210,95,2024141473818,2,2198,8,1
205,49,2024010538151,1,1995,7,1
212,49,2024320366105,2,1995,5,1
207,54,2024201475652,1,2198,8,1
205,47,2024052400357,1,1995,2,1
209,95,2024131456537,3,2198,9,1
207,38,2024371438796,1,1995,3,1
207,78,2024421468305,1,1995,3,1
211,46,2024471417436,1,2402,19,1
204,95,2024131526742,1,1995,3,1
165,27,2024991411738,2,2402,13,1
209,95,2024010545770,1,1995,6,1
210,50,2024061395250,1,1995,3,1
213,47,2024010544573,1,1995,6,1
209,95,2024302400939,2,2198,10,1
207,49,2024522401715,1,1995,5,1
209,46,2024340NN9112,1,1995,1,1
209,44,2024061403757,2,-1,1,1
212,16,2024440215835,3,2198,12,1
213,50,2024371399856,3,2198,11,1
210,50,2024471473504,1,2198,12,1
205,95,2024201517382,2,1995,7,1
210,52,2024311480333,1,1995,5,1
212,41,2024010532698,1,-1,1,1
207,46,2024010510249,1,1995,7,1
204,95,2024440274061,2,2198,9,1
209,47,2024070874774,2,1995,1,1
209,43,2024501517750,2,1995,7,1
205,53,2024041405923,1,2198,11,1
212,54,2024430445798,2,1995,2,1
211,95,2024010544802,2,2198,11,1
210,52,2024421517168,2,2198,11,1
209,95,2024361408243,3,1995,2,1
211,48,2024070741012,1,1995,1,1
63,53,2024101403985,2,-1,-1,1
207,44,2024361438410,1,1995,5,1
212,55,2024440465006,3,1995,2,1
211,59,2024361482598,1,1995,1,1
209,49,2024320038571,2,2402,19,1
205,43,2024041482371,1,2198,14,1
212,95,2024440233075,3,2198,14,1
210,41,2024351420272,2,1995,3,1
207,44,2024010502165,1,-1,1,1
207,50,2024340WN1062,1,1995,1,1
208,46,2024522401824,1,1995,2,1
209,55,2024401412253,3,2198,11,1
211,50,2024401528659,1,1995,5,1
211,41,202454E493324,1,1995,2,1
207,53,2024010492538,1,1995,4,1
167,47,2024401454324,2,-1,-1,1
209,95,2024010551077,2,1995,5,1
67,47,2024010498167,2,1995,2,1
209,59,2024231553062,2,1499,0,1
205,49,2024101416718,1,2402,17,1
207,44,2024131481251,1,2198,9,1
209,52,2024461489951,3,-1,-1,1
210,48,2024547761124,2,2198,10,1
207,53,2024141450232,1,2198,8,1
209,95,2024061499280,1,2198,8,1
210,47,2024041499885,1,1995,0,1
68,53,2024010522593,1,-1,-1,1
204,53,2024991525314,1,1995,3,1
205,43,2024010505215,1,2402,14,1
63,49,2024010511505,2,-1,-1,1
209,95,2024552401148,2,1995,2,1
211,53,2024451398623,1,1995,8,1
210,38,2024231413599,2,2198,17,1
207,49,2024010508146,2,2198,15,1
207,95,2024131482129,1,2198,9,1
204,67,2024161506751,2,2198,12,1
210,53,2024122401151,1,2198,14,1
205,41,2024131401255,1,2402,13,1
205,44,2024320644226,1,1995,3,1
204,41,2024010525091,1,1995,3,1
209,55,2024101534201,3,1995,4,1
212,50,2024070519079,1,1995,6,1
211,95,2024010550841,2,-1,0,1
210,52,2024531444816,2,2402,15,1
205,95,2024061409182,1,2198,13,1
209,95,2024991502805,6,1995,6,1
211,43,2024141486815,2,1995,3,1
207,52,2024311521691,1,2402,16,1
209,95,2024991416334,8,2198,8,1
209,95,2024440039483,3,1995,1,1
211,53,2024161407638,1,1995,2,1
60,93,2024552400286,1,2402,13,1
212,44,2024010528711,1,-1,1,1
207,44,2024010536950,1,1995,5,1
210,67,2024311457382,2,2198,10,1
204,67,2024161534066,1,2402,22,1
207,49,2024302401305,1,1998,22,1
207,47,2024010544313,1,1995,1,1
207,49,2024522401147,1,2198,12,1
211,47,2024501433166,3,2198,10,1
209,95,2024411515074,2,1995,4,1
209,95,2024501440917,2,2198,16,1
211,50,2024421503591,2,2402,19,1
213,47,2024010521181,1,1995,7,1
212,50,2024320673494,2,1995,6,1
204,46,2024161401662,1,1995,1,1
210,47,2024141476168,2,1995,1,1
205,46,2024201449841,2,2402,19,1
212,53,2024547240524,4,1995,3,1
209,40,2024991472822,1,2402,20,1
204,47,2024401501729,1,1995,5,1
213,47,2024010534776,1,-1,1,1
211,41,2024010520374,1,1995,3,1
209,47,2024111462670,2,1995,2,1
210,49,2024052402509,1,2198,12,1
207,41,2024991494726,1,1995,2,1
205,53,2024361508119,1,1499,0,1
206,40,2024311441676,2,2198,9,1
210,49,2024411497972,1,1995,2,1
209,38,2024320741875,2,1995,0,1
210,46,2024522402028,1,2198,13,1
212,44,2024211410469,1,2198,7,1
205,38,2024451523397,2,1995,3,1
65,95,2024991411318,2,1995,2,1
210,45,2024052402559,4,1995,1,1
210,47,2024361508835,2,1995,3,1
209,47,2024122401296,2,2402,14,1
66,50,2024361445889,2,-1,-1,1
208,49,2024430527707,2,1995,3,1
212,61,2024052400267,2,2198,16,1
210,52,2024052400669,2,2198,13,1
207,47,2024122400479,1,-1,2,1
209,95,2024161526952,3,2198,9,1
209,95,2024161477021,3,2198,15,1
210,50,2024010503279,1,1995,7,1
210,47,2024471397029,2,2198,7,1
207,55,2024052402312,1,2198,9,1
207,44,2024991474310,1,1995,1,1
208,52,2024522400808,2,2198,17,1
211,52,2024531483709,1,2198,11,1
207,23,2024440007705,1,2198,12,1
210,65,2024471488759,2,1995,6,1
207,45,2024461430528,2,1995,7,1
208,67,2024421440107,1,1995,3,1
209,95,2024010540884,3,1995,7,1
209,95,2024041428481,3,2402,17,1
63,45,2024430154976,1,-1,-1,1
205,41,2024010543790,2,1995,3,1
207,75,2024010523780,1,1995,1,1
204,46,2024471526534,2,2198,11,1
204,49,2024010531520,2,1995,5,1
210,50,2024201532953,2,2198,8,1
209,41,2024461426330,3,1995,1,1
210,44,2024991509573,1,-1,2,1
205,47,2024052402617,1,1995,4,1
209,95,2024010505063,2,2198,10,1
207,53,2024421399137,1,1995,5,1
203,22,2024451495135,1,2198,13,1
207,38,2024311495581,1,2198,9,1
209,95,2024451403265,2,1995,2,1
207,44,2024351541968,2,1996,0,1
205,51,2024131521638,1,2402,19,1
212,43,2024201498007,1,2402,20,1
204,44,2024991476555,2,2402,13,1
211,41,2024010523123,1,1995,4,1
210,52,2024041465438,3,2402,15,1
204,47,2024351526508,1,-1,1,1
210,67,2024461528101,1,2402,13,1
209,67,2024201441569,3,1995,1,1
63,55,2024501482277,1,1995,3,1
210,46,2024451461007,2,2402,14,1
207,38,2024201456123,2,1995,6,1
210,52,2024451520994,1,1995,7,1
205,44,2024211479208,1,1995,6,1
207,44,2024010536856,1,1995,0,1
205,43,2024421426625,2,2402,15,1
207,52,2024461502259,1,1995,7,1
207,45,2024451517866,1,2198,16,1
209,95,2024440015260,2,2402,14,1
210,50,2024411438774,3,2198,8,1
210,44,2024361400428,2,1995,2,1
210,44,2024101484616,1,2402,15,1
207,47,2024201466565,2,2198,8,1
209,95,2024520402186,2,1995,2,1
207,44,2024010487163,1,1995,3,1
204,50,2024010531179,1,1995,4,1
93,53,2024010531638,1,1996,5,1
211,50,2024501492555,1,1995,0,1
207,50,2024141415603,2,1995,5,1
211,49,2024471457546,1,2198,8,1
207,49,2024161497809,1,2198,16,1
211,55,202460Q154990,2,1995,6,1
204,95,2024010504832,1,1995,2,1
207,49,2024010518223,2,1995,3,1
209,49,2024351460884,1,2198,9,1
205,60,2024161486916,2,2198,9,1
209,95,2024161459945,2,2402,20,1
63,67,2024351431773,1,-1,-1,1
209,44,2024421489533,2,2198,10,1
160,51,2024010521230,1,-1,-1,1
207,47,2024010528287,1,1995,3,1
205,47,2024991513527,1,1995,3,1
212,47,2024010549454,2,1995,4,1
203,67,2024549472824,1,2198,11,1
211,55,2024201522308,2,2402,15,1
207,50,2024622400389,2,1995,3,1
210,45,2024411449991,2,1995,6,1
207,44,2024010534302,2,-1,1,1
210,47,2024501513665,1,2402,14,1
207,55,2024411471239,2,1995,7,1
210,44,2024211400322,1,1995,2,1
211,44,2024231445559,1,1995,2,1
208,67,2024201437806,1,1995,2,1
212,49,2024430213617,3,2198,8,1
163,47,2024010537168,1,-1,-1,1
210,41,2024411486336,1,-1,-1,1
209,95,2024031468485,2,2402,14,1
61,46,2024631420743,1,1995,5,1
209,53,2024131490628,1,1995,1,1
211,65,2024201397275,1,-1,1,1
209,95,2024161394991,2,2402,17,1
205,78,2024211511029,1,2198,15,1
92,55,2024440408011,2,2198,11,1
209,95,2024010517795,2,1995,3,1
212,44,2024010523484,3,1995,3,1
209,67,2024101488370,1,1995,6,1
207,44,2024131410822,1,2198,8,1
212,48,2024471430893,3,2198,9,1
209,50,2024451397377,1,1995,3,1
213,44,2024131459372,3,1995,7,1
210,95,2024440283971,2,1995,3,1
163,18,2024010508199,2,1995,0,1
212,42,2024010526656,2,999,0,1
207,44,2024061532912,1,-1,2,1
209,95,2024010546897,2,-1,1,1
210,50,2024041505608,2,2198,8,1
213,52,2024461480310,1,1995,4,1
212,46,2024440425506,2,2198,14,1
205,49,2024461419241,1,1995,4,1
210,44,2024991422997,2,2198,17,1
209,95,2024031456266,2,1995,4,1
211,12,2024421490817,4,1995,3,1
207,53,2024101457401,1,1995,3,1
209,95,2024421463254,2,2198,7,1
207,55,2024501433210,1,2198,13,1
160,47,2024010544889,1,-1,-1,1
204,55,2024010541009,2,2402,19,1
204,55,2024231405557,1,1995,5,1
81,44,2024010540503,2,1995,3,1
207,44,2024161509626,1,1995,3,1
208,95,2024041444887,1,2402,14,1
209,95,2024010550001,2,2402,13,1
204,46,2024411406526,1,2198,9,1
204,53,2024991396188,1,1995,3,1
209,95,2024010503063,1,1995,2,1
211,50,2024052401225,1,1995,4,1
210,55,2024461512940,2,2198,10,1
212,47,2024361485344,2,1995,0,1
207,54,2024991525655,1,1995,1,1
211,50,2024451505869,1,1995,2,1
211,49,2024161456222,1,1995,3,1
210,47,2024430452887,2,2198,11,1
209,95,2024361514117,3,1995,1,1
205,95,2024131500943,1,1995,7,1
211,52,2024101438222,2,2198,10,1
207,41,2024320063451,1,2402,13,1
207,41,2024010533886,2,1995,7,1
161,47,2024010513656,2,-1,-1,1
209,95,2024010549143,3,2402,20,1
210,55,2024061457480,1,2198,10,1
204,46,2024552401285,1,2198,10,1
212,44,2024211410469,2,2198,7,1
211,50,2024501420857,2,2402,15,1
209,95,2024401446142,3,2402,13,1
207,95,2024201474020,2,2402,12,1
208,67,2024522401669,2,2402,19,1
210,45,2024471494894,2,1995,0,1
91,46,2024010518424,1,2198,6,1
207,45,2024041413080,1,2198,11,1
210,44,2024547725624,2,2198,11,1
212,43,2024302400329,1,2198,10,1
209,95,2024010514095,2,2198,8,1
210,45,2024451526191,2,1995,4,1
203,61,2024501421737,1,2496,27,1
210,95,2024010525936,3,-1,2,1
165,61,2024461407419,2,2402,17,1
205,67,2024461396392,1,1995,1,1
205,41,2024610009024,1,2198,12,1
205,53,2024041459214,1,1995,3,1
207,44,2024552401291,1,1995,1,1
208,54,2024401465235,1,2198,13,1
210,49,2024531477841,2,2198,10,1
209,47,2024201441318,3,2198,11,1
212,43,2024320711771,2,1998,20,1
63,55,2024211432256,2,-1,-1,1
210,46,2024545412424,2,1995,0,1
209,52,2024311516876,3,2198,16,1
212,44,2024461424651,2,1995,2,1
209,46,2024101434343,1,2198,14,1
211,61,202454E206824,1,2198,13,1
89,95,2024461429562,3,2402,19,1
211,41,2024311411855,2,1995,1,1
210,47,2024411495307,1,2198,8,1
213,44,2024440257704,2,2198,9,1
209,52,2024311543672,2,1995,3,1
205,44,2024411486596,2,1995,4,1
210,49,2024401494868,1,2198,11,1
211,78,2024991488859,2,2198,11,1
206,48,2024311469452,1,2198,13,1
212,52,2024201398839,1,1998,19,1
209,23,2024631487158,2,2198,16,1
209,95,2024351526648,3,1995,3,1
209,95,2024131506634,3,1995,2,1
209,95,2024471403990,2,2402,21,1
207,44,2024471414275,2,-1,-1,1
88,43,2024010534561,1,2198,6,1
209,46,2024440539330,2,2198,10,1
60,53,2024161451622,2,1995,7,1
209,50,2024411440803,2,1995,4,1
205,41,2024041498137,1,1995,5,1
204,53,2024010523667,1,1995,3,1
211,51,2024461518935,2,2198,17,1
208,43,2024201434524,1,2198,13,1
211,45,2024010521690,2,1995,6,1
212,46,2024461451068,1,2198,13,1
207,95,2024201473594,1,2198,13,1
210,47,2024101440183,1,-1,2,1
205,67,2024440132199,2,2402,21,1
211,44,2024340NN1052,1,1995,1,1
204,46,2024010549230,1,1995,3,1
209,93,2024440503640,2,2198,8,1
67,43,2024421476066,1,1995,7,1
205,46,2024031470924,1,2198,14,1
212,44,2024211450356,1,1995,7,1
212,47,2024461498510,3,1995,7,1
212,44,2024221411579,3,1995,7,1
213,46,2024501523535,2,1995,0,1
212,50,2024332400637,4,1995,2,1
204,59,2024211404011,1,2198,16,1
207,53,2024122400111,1,1995,2,1
61,49,2024101425418,1,2402,17,1
207,45,2024010546913,1,1995,0,1
211,48,2024421408407,1,1995,6,1
65,53,2024131408154,2,1995,3,1
204,59,2024451496343,1,1995,1,1
210,41,2024071046476,1,1996,0,1
209,49,2024061489330,3,-1,-1,1
209,50,2024991528242,2,1995,2,1
90,65,2024320301392,1,2198,8,1
211,55,2024361500054,1,1995,8,1
209,53,2024311465520,2,1995,0,1
209,52,2024361433326,3,1995,3,1
210,47,2024501403882,1,1995,3,1
211,61,2024522402543,1,1995,8,1
207,52,2024421527424,1,1995,8,1
212,55,2024070085203,2,2198,13,1
209,95,2024010539629,1,2198,8,1
207,44,2024061455565,2,2198,12,1
89,95,2024010512225,1,2198,6,1
210,44,2024302400835,1,2198,10,1
207,50,2024631422033,1,1995,1,1
211,49,2024101453733,1,-1,0,1
207,67,2024471505813,1,2198,10,1
207,47,2024501428591,1,1995,6,1
212,55,2024461420793,1,1995,1,1
212,40,2024122400997,2,2198,18,1
209,49,2024991487268,1,1995,5,1
207,47,2024052401373,1,1995,3,1
210,46,2024211513194,3,2198,14,1
205,95,2024522401995,2,2198,17,1
66,47,2024071040709,2,1995,1,1
207,45,2024440362709,1,1995,4,1
205,55,2024461413090,1,2198,13,1
208,44,2024451484376,2,2402,17,1
207,44,2024061461973,1,1995,1,1
204,42,2024070669429,2,1995,2,1
203,46,2024201420507,1,2198,16,1
207,95,2024332401169,2,2198,14,1
210,45,2024201425693,1,2402,14,1
210,44,2024610021924,2,1995,7,1
208,41,2024122400782,1,2198,9,1
207,44,2024311416226,2,2402,16,1
207,95,2024411528660,2,2402,15,1
204,95,2024201422139,2,2198,10,1
68,47,2024010518223,1,1995,6,1
209,93,2024401525972,2,1995,0,1
205,95,2024501486605,1,1995,7,1
209,67,2024340NN2022,2,1995,3,1
87,54,2024010515518,1,2198,9,1
204,44,2024311530878,2,1995,3,1
87,54,2024010505582,4,2402,17,1
209,44,2024421504472,4,1995,7,1
213,49,2024451528469,2,1995,1,1
211,61,2024471438516,1,1998,19,1
211,44,2024440504059,1,2198,8,1
209,95,2024471451365,2,2198,11,1
212,51,2024052400058,2,1995,7,1
209,95,2024131534905,3,2402,23,1
209,95,202454F078924,2,1998,22,1
209,95,2024501455076,2,2198,12,1
207,55,2024421455395,1,2198,9,1
210,50,2024361399808,1,1995,6,1
213,54,2024421492818,1,2198,11,1
205,95,2024010526969,2,2198,8,1
207,48,2024501522347,1,1995,5,1
208,47,2024161422390,1,1995,1,1
211,55,2024991514690,1,2402,15,1
204,67,2024061528107,2,2198,9,1
205,41,2024221492156,1,1995,0,1
213,47,2024440273114,2,2402,13,1
209,95,2024041408688,3,2402,17,1
203,55,2024311448000,1,2198,16,1
204,51,2024131517507,1,2198,8,1
204,47,2024010499483,1,1995,5,1
207,55,2024010547430,1,2198,7,1
205,67,2024010526186,2,1995,3,1
204,95,2024522402393,2,2198,11,1
209,95,2024052402762,2,2198,12,1
207,67,2024141479957,2,2402,12,1
205,50,2024221476495,1,1995,4,1
207,47,2024451434829,2,1995,5,1
212,44,2024411522143,2,-1,-1,1
207,44,2024010546855,2,1995,0,1
210,47,2024541981224,2,2198,9,1
63,49,2024131437989,2,-1,-1,1
213,48,2024421455450,1,2402,18,1
211,47,2024010516982,1,-1,1,1
205,95,2024461421868,1,1995,1,1
205,46,2024302401211,1,-1,1,1
205,44,2024311458567,1,2402,14,1
61,66,2024351401587,3,-1,-1,1
211,45,2024471401590,1,2198,13,1
203,46,2024501531609,1,2198,9,1
207,46,2024461536106,1,2198,13,1
207,50,2024451502074,1,1995,3,1
65,95,2024501512813,1,2402,13,1
210,52,2024421488817,2,2198,12,1
209,81,2024461432828,2,2198,9,1
213,44,2024430588377,3,1995,0,1
211,46,2024471411161,1,1995,1,1
207,52,2024211397443,1,1995,5,1
207,44,2024231414502,1,-1,2,1
160,12,2024010533720,1,1995,1,1
205,47,2024211430983,1,2198,9,1
210,46,2024221533593,2,1995,8,1
209,95,2024542766124,2,2198,14,1
210,47,2024351420272,1,1995,4,1
209,95,2024010514766,3,1995,1,1
209,95,2024991416334,10,2402,13,1
207,50,2024471408833,1,1995,5,1
207,53,2024501432251,1,2198,12,1
204,41,2024311458054,2,1995,0,1
211,33,2024211535663,1,1995,3,1
204,50,2024161503580,1,2198,8,1
204,95,2024010503592,1,-1,1,1
207,49,2024610008324,1,2198,12,1
211,44,2024371510295,2,1995,3,1
207,41,2024991520180,1,1995,2,1
209,95,2024010490711,4,1995,1,1
142,11,2024131432153,2,471,5,1
142,55,2024010535318,2,471,6,1
117,46,2024471523568,1,124,0,1
148,48,2024481442502,2,649,3,1
154,46,2024010549779,1,599,15,1
156,52,202460Q064480,2,1137,22,1
154,61,2024622400546,2,599,25,1
137,53,2024451397017,2,471,3,1
151,46,2024451424342,1,599,16,1
120,40,2024302401589,2,124,0,1
143,49,2024471472635,2,471,11,1
144,47,2024010529282,2,471,3,1
151,14,2024991485855,1,471,1,1
154,64,2024131426715,2,755,1,1
155,46,2024010549887,2,755,1,1
142,20,2024430557900,1,471,6,1
121,14,2024430340145,1,124,0,1
138,55,2024461507635,2,471,6,1
156,64,2024010519971,1,599,25,1
151,51,2024010529095,2,649,5,1
152,43,2024552401476,1,755,0,1
139,43,2024471459584,2,471,11,1
156,52,2024010513551,2,755,1,1
138,49,2024552400762,2,471,5,1
154,46,2024010505278,1,649,5,1
142,13,2024010507691,2,471,3,1
143,43,2024010536703,2,471,7,1
154,49,2024440264109,1,649,7,1
139,44,2024052400824,2,471,8,1
143,46,2024061397220,2,471,8,1
148,45,2024401438404,2,649,8,1
142,49,2024010517723,2,471,4,1
115,14,2024461531577,2,124,0,1
122,49,2024522500069,1,124,0,1
154,55,2024440425506,1,755,1,1
29,47,2024010531653,1,998,16,1
143,49,2024010545381,2,471,7,1
154,48,2024010514856,2,649,3,1
156,46,2024010537568,1,755,0,1
117,40,2024340WN2472,2,124,21,1
117,40,2024161481123,2,124,28,1
155,61,2024411504554,2,889,3,1
148,43,2024610019824,2,889,3,1
33,55,2024501468086,2,1490,0,1
29,14,2024010539700,1,1490,0,1
189,59,2024010498790,1,2499,9,1
198,47,2024061466714,2,2499,11,1
197,50,2024010527921,3,2776,8,1
188,50,2024010548737,1,2776,8,1
194,95,2024010540238,2,2499,9,1
195,50,2024481567023,2,2499,9,1
196,53,2024010499322,1,2499,10,1
190,59,2024010512102,1,2499,9,1
192,59,2024010546062,2,2776,9,1
194,50,2024201535906,2,2499,15,1
196,55,2024052402776,2,2499,17,1
192,53,2024010551158,1,2499,9,1
188,67,2024010530319,1,2776,7,1
31,95,2024010530213,2,-1,-1,1
192,54,2024010524757,2,2499,11,1
190,67,2024052401697,1,2499,14,1
195,59,2024010503748,1,2776,8,1
195,50,2024061462685,1,2499,15,1
192,50,2024991458562,1,2776,8,1
197,59,2024010542916,2,2499,10,1
189,54,2024010531761,1,2499,11,1
198,53,2024991508725,3,2499,11,1
195,53,2024010519451,2,2776,7,1
192,44,2024481563459,1,2499,10,1
192,53,2024201512906,1,2499,16,1
192,53,2024010528689,2,2776,7,1
33,95,2024430310995,2,-1,-1,1
189,54,2024010544289,2,2499,9,1
197,55,2024201495807,1,1998,12,1
194,59,2024991402143,1,2499,15,1
196,61,2024221484106,1,2664,14,1
188,53,2024061442733,1,2776,8,1
192,65,2024340NN3402,1,2499,9,1
192,93,2024052400521,1,2499,14,1
193,55,2024201507236,1,2499,16,1
192,53,2024481561505,1,2499,11,1
29,52,2024010519593,1,1598,11,1
34,20,2024440429296,1,1598,19,1
29,11,2024010494675,2,1198,8,1
34,20,2024421513086,2,1598,10,1
33,17,2024332400782,1,1198,7,1
33,49,2024471453136,3,1397,17,1
29,52,2024471423747,1,1598,22,1
33,20,2024421497965,2,1198,9,1
32,20,2024011513158,3,1598,12,1
34,27,2024451526230,1,1496,8,1
26,20,2024010508349,1,1198,9,1
31,95,2024501456297,2,1598,22,1
34,55,2024010523343,1,1397,15,1
33,23,2024461521854,1,1598,12,1
29,23,2024161477469,2,1598,14,1
35,44,2024010530146,2,1198,8,1
29,10,2024991398681,1,1496,8,1
31,95,2024131513668,3,1600,13,1
29,8,2024451530527,1,1198,7,1
32,43,2024010498889,2,1598,22,1
26,16,2024440449761,1,1198,9,1
31,14,2024101420471,1,1598,11,1
32,8,2024631472908,1,1598,20,1
26,17,2024010503306,2,1397,15,1
27,12,2024440372811,1,1598,18,1
29,43,2024221471851,2,1598,14,1
31,95,2024041444882,7,1198,8,1
31,95,2024302400618,2,1598,19,1
29,11,2024421465162,2,1198,7,1
32,95,2024501543260,2,1598,20,1
34,14,2024471401394,2,1598,20,1
31,95,2024471478931,5,1198,8,1
29,40,2024461518842,1,1598,14,1
32,8,202417S103024,2,1198,9,1
31,20,2024610051024,1,1598,17,1
29,14,2024161534738,1,1499,6,1
32,14,2024421429831,2,1598,14,1
25,14,2024141531452,1,1598,12,1
